Data;CAlg;Subp;Num.Trcs;Num.Act;Num.Evt;DAlg;Fitn;Prec;Gen;Size;NumTrans;ACD;CFC;CNC;Density;Time.HierAct;Time.Hierlog;Time.Dalg;Time.quality;t/o fit;t/o gen
Diabetes17;DK;_Laboratoria_Mmi_TBC_Mycobacterien;10;4;22;IMf;0.9555555555555556;0.9743589743589743;0.92439576320493;20;4;2.8333333333333335;7;1.1;0.05789473684210526;25101;266785;0;221;false;false;
Diabetes17;DK;_Laboratoria_Mmi_TBC_Mycobacterien;10;4;22;IM;1.0;0.8148148148148149;0.8760571822926003;22;4;2.9;13;1.1818181818181819;0.05627705627705628;25101;266785;0;225;false;false;
Diabetes17;DK;_Laboratoria_Mmi_Overige mmi_Overige kmzh;4;1;4;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;1;179;false;false;
Diabetes17;DK;_Laboratoria_Mmi_Overige mmi_Overige kmzh;4;1;4;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;186;false;false;
Diabetes17;DK;_Laboratoria_Mmi_Overige mmi_Overige kmzh;4;1;4;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;195;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Uitgebr.kruispr.;18;2;26;SM;1.0;1.0;0.9649122807017544;6;2;2.5;3;1.0;0.2;25101;266785;3;208;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Uitgebr.kruispr.;18;2;26;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;191;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Uitgebr.kruispr.;18;2;26;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;193;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Spec.antistoffen;113;2;118;SM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;3;205;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Spec.antistoffen;113;2;118;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;190;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Spec.antistoffen;113;2;118;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;212;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Bloedgroep;282;2;510;SM;0.9574468085106385;1.0;0.978592601797251;5;2;NaN;0;0.8;0.2;25101;266785;3;220;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Bloedgroep;282;2;510;IMf;0.9574468085106385;1.0;0.9844094062902489;5;2;NaN;0;0.8;0.2;25101;266785;1;210;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Bloedgroep;282;2;510;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;1;243;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Type en screen;280;2;451;SM;0.9134920634920635;1.0;0.954835531034654;5;2;NaN;0;0.8;0.2;25101;266785;3;229;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Type en screen;280;2;451;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;1;260;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Type en screen;280;2;451;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;1;215;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Verv.kruisproef;14;2;18;SM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;2;193;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Verv.kruisproef;14;2;18;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;195;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Verv.kruisproef;14;2;18;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;204;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Kruisproef;8;2;14;SM;0.9444444444444444;1.0;0.9675716440422323;5;2;NaN;0;0.8;0.2;25101;266785;1;250;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Kruisproef;8;2;14;IMf;1.0;1.0;0.9803921568627452;6;2;2.5;3;1.0;0.2;25101;266785;0;188;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Lab bloedtransfus.dienst_Kruisproef;8;2;14;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;188;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Routine stolling_Routine stolling 1;222;2;406;SM;0.9619619619619619;1.0;0.9804090073260953;5;2;NaN;0;0.8;0.2;25101;266785;1;201;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Routine stolling_Routine stolling 1;222;2;406;IMf;0.9619619619619619;1.0;0.9807469600463232;5;2;NaN;0;0.8;0.2;25101;266785;1;196;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Routine stolling_Routine stolling 1;222;2;406;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;1;186;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciele hematol_Fenotypering;5;3;6;SM;1.0;1.0;0.6666666666666666;6;3;2.0;2;1.0;0.2;25101;266785;3;223;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciele hematol_Fenotypering;5;3;6;IMf;1.0;1.0;0.6666666666666666;6;3;2.0;2;1.0;0.2;25101;266785;0;203;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciele hematol_Fenotypering;5;3;6;IM;1.0;1.0;0.8888888888888888;6;3;2.0;2;1.0;0.2;25101;266785;0;183;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciele hematol_Morfologie;7;4;22;SM;0.9047619047619048;1.0;0.9387254901960785;9;4;NaN;0;0.8888888888888888;0.1111111111111111;25101;266785;1;195;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciele hematol_Morfologie;7;4;22;IMf;1.0;1.0;1.0;10;4;2.5;3;1.0;0.1111111111111111;25101;266785;0;196;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciele hematol_Morfologie;7;4;22;IM;1.0;1.0;1.0;10;4;2.5;3;1.0;0.1111111111111111;25101;266785;0;189;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciele hematol_Molec.biologisch;5;6;12;SM;1.0;1.0;0.3549257759784075;11;6;2.6666666666666665;4;1.0909090909090908;0.10909090909090909;25101;266785;6;210;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciele hematol_Molec.biologisch;5;6;12;IMf;1.0;1.0;0.5777777777777778;11;6;2.6666666666666665;4;1.0909090909090908;0.10909090909090909;25101;266785;0;200;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciele hematol_Molec.biologisch;5;6;12;IM;1.0;1.0;0.6666666666666666;11;6;2.6666666666666665;4;1.0909090909090908;0.10909090909090909;25101;266785;0;189;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciel.stolling_Spec.stolsel;23;6;50;SM;0.8817466266866567;1.0;0.9311356355288688;12;6;3.0;6;1.1666666666666667;0.10606060606060606;25101;266785;9;226;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciel.stolling_Spec.stolsel;23;6;50;IMf;0.9739130434782609;0.7958715596330275;0.8891029653059456;16;6;3.6;9;1.25;0.08333333333333333;25101;266785;1;204;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciel.stolling_Spec.stolsel;23;6;50;IM;1.0;0.5778032036613272;0.7614921320537139;23;6;3.1666666666666665;17;1.3043478260869565;0.05928853754940711;25101;266785;2;225;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciel.stolling_Spec.stol.overig;3;1;3;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;187;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciel.stolling_Spec.stol.overig;3;1;3;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;179;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciel.stolling_Spec.stol.overig;3;1;3;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;182;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciel.stolling_Immunologisch;2;2;4;SM;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;25101;266785;1;133;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciel.stolling_Immunologisch;2;2;4;IMf;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;25101;266785;0;130;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciel.stolling_Immunologisch;2;2;4;IM;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;25101;266785;0;136;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciel.stolling_Rode cellen;4;2;8;SM;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;25101;266785;1;214;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciel.stolling_Rode cellen;4;2;8;IMf;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;25101;266785;0;178;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Speciel.stolling_Rode cellen;4;2;8;IM;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;25101;266785;0;186;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Rode cellen onbestraald;51;2;98;SM;0.9825708061002177;1.0;0.9912819082159298;5;2;NaN;0;0.8;0.2;25101;266785;1;242;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Rode cellen onbestraald;51;2;98;IMf;0.9825708061002177;1.0;0.9902813299232736;5;2;NaN;0;0.8;0.2;25101;266785;0;202;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Rode cellen onbestraald;51;2;98;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;232;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Thromb.conc bestr.;2;2;3;SM;1.0;1.0;0.805921052631579;6;2;2.5;3;1.0;0.2;25101;266785;4;162;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Thromb.conc bestr.;2;2;3;IMf;1.0;1.0;0.805921052631579;6;2;2.5;3;1.0;0.2;25101;266785;0;135;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Thromb.conc bestr.;2;2;3;IM;1.0;1.0;0.805921052631579;6;2;2.5;3;1.0;0.2;25101;266785;0;133;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Thromb.conc onbestr.;5;2;7;SM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;2;239;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Thromb.conc onbestr.;5;2;7;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;178;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Thromb.conc onbestr.;5;2;7;IM;1.0;1.0;0.912280701754386;6;2;2.5;3;1.0;0.2;25101;266785;0;176;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Plasma vers onbestr.;5;2;8;SM;0.9111111111111111;1.0;0.8289473684210527;5;2;NaN;0;0.8;0.2;25101;266785;1;189;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Plasma vers onbestr.;5;2;8;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;217;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Plasma vers onbestr.;5;2;8;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;183;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Rode cellen bestraald;2;2;4;SM;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;25101;266785;1;127;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Rode cellen bestraald;2;2;4;IMf;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;25101;266785;0;135;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Rode cellen bestraald;2;2;4;IM;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;25101;266785;0;138;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Thrombocytencon. aferese;1;1;1;SM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;1;30;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Thrombocytencon. aferese;1;1;1;IMf;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;26;false;false;
Diabetes17;DK;_Laboratoria_Bloedbank_Bloedproducten_Thrombocytencon. aferese;1;1;1;IM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;28;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 2;42;2;53;SM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;3;194;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 2;42;2;53;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;183;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 2;42;2;53;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;216;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 3;71;2;86;SM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;3;188;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 3;71;2;86;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;188;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 3;71;2;86;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;197;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 1;88;2;113;SM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;3;195;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 1;88;2;113;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;199;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 1;88;2;113;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;1;190;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 6;26;2;32;SM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;3;185;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 6;26;2;32;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;194;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 6;26;2;32;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;204;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 5;14;2;16;SM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;4;198;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 5;14;2;16;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;175;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 5;14;2;16;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;183;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 4;17;2;20;SM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;2;211;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 4;17;2;20;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;175;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 4;17;2;20;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;189;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Vriescoupe;9;2;11;SM;1.0;1.0;0.9612403100775193;6;2;2.5;3;1.0;0.2;25101;266785;4;194;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Vriescoupe;9;2;11;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;195;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Vriescoupe;9;2;11;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;203;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Clusters Mol. Pathologie_Cluster Mol. Pathologie 1;6;2;7;SM;1.0;1.0;0.912280701754386;6;2;2.5;3;1.0;0.2;25101;266785;2;195;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Clusters Mol. Pathologie_Cluster Mol. Pathologie 1;6;2;7;IMf;1.0;1.0;0.9751243781094527;6;2;2.5;3;1.0;0.2;25101;266785;0;176;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Clusters Mol. Pathologie_Cluster Mol. Pathologie 1;6;2;7;IM;1.0;1.0;0.912280701754386;6;2;2.5;3;1.0;0.2;25101;266785;0;187;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Clusters Mol. Pathologie_Cluster Mol. Pathologie 7;2;1;2;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;1;130;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Clusters Mol. Pathologie_Cluster Mol. Pathologie 7;2;1;2;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;132;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Clusters Mol. Pathologie_Cluster Mol. Pathologie 7;2;1;2;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;131;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Clusters Mol. Pathologie_Cluster Mol. Pathologie 9;5;2;6;SM;1.0;1.0;0.9751243781094527;6;2;2.5;3;1.0;0.2;25101;266785;3;200;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Clusters Mol. Pathologie_Cluster Mol. Pathologie 9;5;2;6;IMf;1.0;1.0;0.9751243781094527;6;2;2.5;3;1.0;0.2;25101;266785;0;189;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Clusters Mol. Pathologie_Cluster Mol. Pathologie 9;5;2;6;IM;1.0;1.0;0.9612403100775193;6;2;2.5;3;1.0;0.2;25101;266785;0;199;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Patholog.overig_Patholog.overig;2;1;2;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;1;132;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Patholog.overig_Patholog.overig;2;1;2;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;140;false;false;
Diabetes17;DK;_Laboratoria_Pathologie_Patholog.overig_Patholog.overig;2;1;2;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;130;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Czs-neurologie_Czs-neurologie 3;4;2;6;SM;1.0;1.0;0.9583333333333334;6;2;2.5;3;1.0;0.2;25101;266785;4;182;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Czs-neurologie_Czs-neurologie 3;4;2;6;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;184;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Czs-neurologie_Czs-neurologie 3;4;2;6;IM;1.0;1.0;0.9583333333333334;6;2;2.5;3;1.0;0.2;25101;266785;0;218;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Czs-neurologie_Czs-neurologie 1;2;2;3;SM;1.0;1.0;0.805921052631579;6;2;2.5;3;1.0;0.2;25101;266785;3;153;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Czs-neurologie_Czs-neurologie 1;2;2;3;IMf;1.0;1.0;0.805921052631579;6;2;2.5;3;1.0;0.2;25101;266785;0;132;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Czs-neurologie_Czs-neurologie 1;2;2;3;IM;1.0;1.0;0.805921052631579;6;2;2.5;3;1.0;0.2;25101;266785;0;134;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Czs-neurologie_Czs-neurologie 2;1;1;1;SM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;31;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Czs-neurologie_Czs-neurologie 2;1;1;1;IMf;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;29;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Czs-neurologie_Czs-neurologie 2;1;1;1;IM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;34;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Diverse preparaten_Diverse preparaten 1;23;2;45;SM;0.9903381642512077;1.0;0.9953051643192489;5;2;NaN;0;0.8;0.2;25101;266785;1;194;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Diverse preparaten_Diverse preparaten 1;23;2;45;IMf;0.9903381642512077;1.0;0.9946236559139785;5;2;NaN;0;0.8;0.2;25101;266785;0;203;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Diverse preparaten_Diverse preparaten 1;23;2;45;IM;1.0;1.0;0.9958333333333332;6;2;2.5;3;1.0;0.2;25101;266785;0;186;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Diverse preparaten_Diverse preparaten 2;4;2;7;SM;0.9444444444444444;1.0;0.9583333333333334;5;2;NaN;0;0.8;0.2;25101;266785;1;183;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Diverse preparaten_Diverse preparaten 2;4;2;7;IMf;1.0;1.0;0.9583333333333334;6;2;2.5;3;1.0;0.2;25101;266785;0;198;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Diverse preparaten_Diverse preparaten 2;4;2;7;IM;1.0;1.0;0.9583333333333334;6;2;2.5;3;1.0;0.2;25101;266785;0;187;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Infect-parasit._Infect-parasit. 1;15;2;25;SM;0.9259259259259259;1.0;0.961416490486258;5;2;NaN;0;0.8;0.2;25101;266785;1;190;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Infect-parasit._Infect-parasit. 1;15;2;25;IMf;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;185;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Infect-parasit._Infect-parasit. 1;15;2;25;IM;1.0;1.0;1.0;6;2;2.5;3;1.0;0.2;25101;266785;0;194;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Infect-parasit._Antimicrob.midd.;1;1;1;SM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;1;28;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Infect-parasit._Antimicrob.midd.;1;1;1;IMf;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;27;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Infect-parasit._Antimicrob.midd.;1;1;1;IM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;29;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Infect-parasit._Infect-parasit. 3;1;2;2;SM;1.0;1.0;NaN;5;2;NaN;0;0.8;0.2;25101;266785;1;29;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Infect-parasit._Infect-parasit. 3;1;2;2;IMf;1.0;1.0;NaN;5;2;NaN;0;0.8;0.2;25101;266785;0;28;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Infect-parasit._Infect-parasit. 3;1;2;2;IM;1.0;1.0;NaN;5;2;NaN;0;0.8;0.2;25101;266785;0;29;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Infect-parasit._Antimycotica;1;1;1;SM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;32;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Infect-parasit._Antimycotica;1;1;1;IMf;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;34;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Infect-parasit._Antimycotica;1;1;1;IM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;25101;266785;0;31;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Toxicologie_Toxiologie 1;3;2;6;SM;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;25101;266785;1;202;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Toxicologie_Toxiologie 1;3;2;6;IMf;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;25101;266785;0;180;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Toxicologie_Toxiologie 1;3;2;6;IM;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;25101;266785;0;193;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Toxicologie_Toxiologie 4;3;2;6;SM;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;25101;266785;1;199;false;false;
Diabetes17;DK;_Laboratoria_Apotheek_Toxicologie_Toxiologie 4;3;2;6;IMf;1.0;1.0;1.0;5;2;NaN;0;0.8;0.2;25101;266785;0;178;false;false;
